title,company,category,status,min_edu,min_exp,description,url,imgUrl
Jr Graphic Designer,JAVACO Indonesia,Design,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for Jr Graphic Designer at JAVACO Indonesia1. Pengalaman dalam membuat grafis yang menarik secara visual2. Membuat dan mendesain tampilan Brosur, Katalog, Spanduk, Flyer, dan media lainnya3. Memahami pedoman brand dan menyelesaikan project sesuai dengan tenggat waktu.4. Mampu menggunakan software desain grafis (Adobe photoshop, Adobe Illustrator ) dan bekerja dengan media lainnya.5. Berkontribusi dalam usaha tim untuk untuk mencapai hasil yang diinginkan.6. Mampu mengkreasi elemen Visual untuk keperluan brand7. Melakukan riset dan trend baru dalam hal desain dan digital marketing8. Melakukan tugas khusus lain yang diminta oleh atasan atau perusahaan.9. Melakukan aktifitas pembuatan desain visual (video/material promosi/digital media/display & booth) untuk menunjang sales activity10. Paham Fotografi dan VideografiRead Less",https://glints.com/id/en/opportunities/jobs/jr-graphic-designer/d52cb25f-63d8-4511-956e-124d57391526?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/28a3d7df7e67fa5cd14d72f6cc61d41f.jpg
Desain Grafis,Bio Industri Omnipresen,Design,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for Desain Grafis at Bio Industri OmnipresenTugas Desain Grafis:Membuat Desain Visual: Mendesain materi grafis untuk berbagai platform seperti media sosial, iklan digital, brosur, dan kemasan produk.Kolaborasi Tim: Bekerja sama dengan tim pemasaran dan pengembangan produk untuk menciptakan materi desain yang sesuai dengan brand dan kebutuhan proyek.Mengedit dan Memodifikasi Desain: Menyesuaikan desain sesuai dengan feedback dan memastikan hasil akhir memenuhi standar kualitas yang ditetapkan.Mengelola Proyek Desain: Mengatur waktu dan prioritas untuk menyelesaikan beberapa proyek desain dengan tenggat waktu yang ketat.Memelihara Konsistensi Brand: Menjaga konsistensi identitas visual brand dalam semua desain yang dibuat.Kualifikasi Desain Grafis:- S1 DKV /  Ilmu Komunikasi- Menguasai perangkat lunak desain seperti Adobe Photoshop, Illustrator, canva, capcut- Memiliki ide kreatif dan kemampuan visual yang kuat untuk menghasilkan desain yang menarik.Read Less",https://glints.com/id/en/opportunities/jobs/desain-grafis/045c0ea3-8a5e-420c-8390-274c82448590?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/cd14f641a44ce6817df26ad17a8a8f57.jpeg
Graphic Designer,Hillir Digital,Design,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Graphic Designer at Hillir DigitalMissionMenciptakan desain visual yang dapat menarik minat target audiens, melalui proses produksi desain digital berupa image/grafis/motion, untuk mendukung tersedianya konten media sosial perusahaanJob DescriptionsBerkoordinasi dengan Marketing Director terkait penerjemahan brief ke dalam konsep visual untuk memenuhi kebutuhan perusahaanMembuat rencana dan konsep visual berdasarkan informasi dan material yang diberikanMemberikan referensi dalam pengayaan dan penyegaran trend visualBerkolaborasi dengan departemen marketing untuk menghasilkan desain yang sesuai dengan standar kualitas  dan content pillar perusahaanMelakukan proses produksi image/grafis/motion sesuai dengan brief yang telah ditentukanResponsibilitiesMembuat desain visual yang kreatif dan komunikatif agar pesan yang dimaksud dapat tersampaikan pada target audiensMemadukan unsur seni, visual, dan bahasa dalam setiap desain visual yang diciptakanBertanggung jawab atas kualitas dari setiap desain visual yang diproduksiBertanggung jawab atas ketepatan waktu dalam penyampaian dan pengumpulan desain visualQualificationsMin. 1 tahun pengalaman sebagai Graphic DesignerCekatan, kreatif, proaktif, dan telitiMampu mengoperasikan software desain (canva lebih diutamakan)Up-to-Date dengan perkembangan desain saat iniMampu bekerja di bawah lingkungan serba cepatBersedia untuk bekerja secara onsite di BandungDapat bergabung secepatnyaSend your updated CV & PortfolioRead Less",https://glints.com/id/en/opportunities/jobs/graphic-designer/bc60202e-b032-4144-9b54-afa947814d20?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/dd8d22b3e90f6119a698265c50439edf.png
GRAPHIC DESIGN,ONbilliard,Design,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for GRAPHIC DESIGN at ONbilliardDeskripsi pekerjaan GRAPHIC DESIGN ONbilliardJob DescriptionsMembuat dan merancang materi branding atau iklanMengembangkan Visual Utama dan Materi Pendukung untuk Kampanye PemasaranMendesain materi grafis, penjualan, dan pemasaran, misalnya EDM / Poster / Spanduk / Display Penjualan Membuat desain untuk e-commerce (tokopedia dan shopee)Mendokumentasikan dengan baik semua file desainJob RequirementsPengalaman minimal 1 tahun di bidang yang sama Terampil dalam mendesignPengetahuan tentang pengeditan adobe dan sejenisnyagaji 5,5jtLOKASI JAKARTA BARATJam kerja senin-sabtu (sabtu wfh) 09.00-18.00 wibRead Less",https://glints.com/id/en/opportunities/jobs/graphic-design/f1d38eae-c07e-42b9-9797-1a4958cf41a2?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/ed77198f20d7be88300bcd7d51c09dc2.jpg
Graphic Designer & Content Creator,PT MULTIUSAHA SEJAHTERA BERSAMA,Design,Contract · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Graphic Designer & Content Creator at PT MULTIUSAHA SEJAHTERA BERSAMATugas & Tanggung Jawab•	Menyiapkan segala material untuk diubah ke dalam bentuk visual.•	Membuat rencana dan konsep dari segala informasi dan material yang diberikan oleh klien•	Mengilustrasikan konsep dengan membuat draf kasar dari ilustrasi dan copy-nya•	Menyelesaikan proyek dan mengoordinasikannya dengan pihak luar seperti agency, art service, percetakan, dan lain-lain•	Berkontribusi dengan tim untuk mencapai tujuan dari sebuah proyek•	Bertemu dengan klien atau art director untuk mengetahui lebih lanjut tentang proyek yang diberikan•	Melakukan brainstorming bersama klien dan memberikan masukan atas desain yang ingin dibuat sesuai dengan target market atau audiens yang ingin disasar•	Membuat ilustrasi atau gambar yang mengidentifikasikan pesan dari sebuh produk•	Membuat bentuk-bentuk grafis seperti ilustrasi produk, logo, dan website•	Memilih warna, gambar, font, dan juga layout•	Mempresentasikan hasil ilustrasi yang sudah dibuat kepada klien atau art director•	Membuat desain dan video editor untuk kebutuhan konten sosial media•	Mengedit foto untuk kebutuhan visual dari produkRead Less",https://glints.com/id/en/opportunities/jobs/graphic-designer-and-content-creator/93ec012e-1476-4d1c-a2d1-4db691a0109b?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/5e3f722e53e5d8a0845a40d7d21ac982.jpg
Desain Grafis,Miss Fish Restaurant,Design,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for Desain Grafis at Miss Fish RestaurantDesigning visual materials such as logos, posters, brochures, banners, infographics, and marketing content.Using design software like Adobe Photoshop, Illustrator, CorelDRAWAssisting in creating and maintaining the visual identity of a company or brand through consistent design.Creating brand guidelines, including color schemes, fonts, and other design elements.Working closely with marketing, content, and product development teams to ensure the designs align with the company's goals.Understanding client or team needs through project briefs.Developing mock-ups or prototypes to present ideas before finalizing designs.Making revisions based on feedback from clients or supervisors.Staying updated with the latest design trends to ensure the designs are relevant and innovative.Adopting new technologies that enhance the creative process.Organizing and storing design files in a structured manner.Delivering designs in various formats (print and digital) as required.Creating visual content for social media, websites, or apps.Designing user interfaces (UI) if needed.Adapting designs for print purposes, such as brochures, packaging, or physical promotional materials.Read Less",https://glints.com/id/en/opportunities/jobs/desain-grafis/5f259edc-cb69-4477-97cb-c098b6a642da?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/447af1f9d60e493534f8d27c37ad057f.jpg
Lighting Designer,PT. Suara Visual Indonesia,Design,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for Lighting Designer at PT. Suara Visual IndonesiaTanggung Jawab:•	Mendesain & mengimplementasikan solusi pencahayaan yang kreatif & efektif•	Membuat visualisasi pencahayaan dengan menggunakan perangkat lunak desain & memastikan keakuratan teknis•	Berkolaborasi dengan tim, & pihak terkait untuk memastikan konsep pencahayaan terintegrasi dengan baik•	Mengelola proyek pencahayaan dari tahap konseptual hingga implementasi akhirKualifikasi:•	Pendidikan Sarjana •	Menguasai 2d & 3d Design•	Menguasai aplikasi Resolume•	Menguasai instalasi Audio, Lighting, dan Visual•	Mampu dalam Penata pencahayaan panggung/stage untuk kebutuhan project, event konser, live show music•	Mampu bekerja dibawah tekanan •	Memiliki kemampuan komunikasi yang jelas & lugas •	Kreatif, teliti, & mampu memecahkan masalah terkait pencahayaan •	Penempatan Kebayoran Lama Read Less",https://glints.com/id/en/opportunities/jobs/lighting-designer/63545da7-3e2e-4125-8537-4870f8b99b51?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/a463c23a3fb0da782316c2135392195c.jpeg
Graphic Designer,PT Neural Technologies Indonesia (Official),Design,Contract · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for Graphic Designer at PT Neural Technologies Indonesia (Official)We are looking for a talented Graphic Designer who can bring our brand's visual identity to life. If you are skilled in creating attractive designs, developing graphic content for social media, and supporting various marketing efforts, this position is suitable for you. With strong skills in design software such as Adobe Illustrator, Photoshop, and Figma, as well as a keen eye for detail, Ms Office (PPT), you will play a crucial role in enhancing our company's branding and promotional materials.See the full qualifications and responsibilities below!Requirements  Minimum education of bachelor in Graphic Design, Visual Communication Design, or related fields. Master advanced graphic design software, such as Adobe Photoshop, Adobe Illustrator, CorelDraw, Adobe InDesign, Figma, and at least be proficient in Canva.Understand the printing process and have experience with related vendors.Experienced in managing and developing graphic content for social media. Proficient in using Ms. Office Suite (especially PowerPoint), Google Drive, and social media platforms to support work. Creative, proactive, possesses good interpersonal communication skills, and able to work well in a team. Result-oriented and produces high-quality designs.Expertise in photography and copywriting is a plus. ResponsibilitiesMeet the graphic and visual design needs that are attractive, communicative, and aligned with the company's requirements. Preparing weekly presentations (PPT) regularly that are engaging and tailored to the company's needs.Contribute to the development of the company's branding, including product and corporate branding. Document and manage all design files properly, ensuring orderliness and ease of access. Manage and develop graphic content for the company's social media platforms, in accordance with the marketing strategy. Support promotions, event marketing, and other marketing communication activities for the company's visibility and image. Work with printing vendors and ensure print quality matches the design. Able to work both in teams and independently, target-oriented, with the ability to work under pressure and tight deadlinesRead Less",https://glints.com/id/en/opportunities/jobs/graphic-designer/00f0c8f2-5958-470c-b7b8-d3553ad3908c?utm_referrer=explore&traceInfo=7e041177-8725-42e0-93ad-b56d6f2ff622,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/56c5be4916c644e473ce689028a612d5.png
Intern Account Executive and Conten Creator and Graphic Design,Adhya Group,Design,Internship · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Intern Account Executive and Conten Creator and Graphic Design at Adhya GroupKami membuka kesempatan magang untuk posisi :Account ExecutiveConten CreatorGraphic DesignKesempatan ini berlaku untuk kamu yang :Fresh GraduatePria atau Wanita, usia min 20 tahunSuka tantangan baru dan mau belajarRead Less",https://glints.com/id/en/opportunities/jobs/intern-account-executive-and-conten-creator-and-graphic-design/7ce9c69b-777a-410c-b25b-0bbbe7276b92?utm_referrer=explore&traceInfo=0fd597c8-3915-4eb0-8a02-a2517111a624,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/0a368a759acda7faee5b5b17c1d0e878.jpeg
Motion Graphic Designer,PT. Stellar Kreavi Digital,Design,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for Motion Graphic Designer at PT. Stellar Kreavi DigitalOur company is growing rapidly and is searching for experienced candidates for the position of motion graphics designer. We appreciate you taking the time to review the list of qualifications and to apply for the position. If you don’t fill all of the qualifications, you may still be considered depending on your level of experience.Proficiently utilize After Effects, Cinema4D, Maya, Photoshop to translate assignment details and creative direction into visually compelling designs and animations for the Worldwide Leader in SportsDesign high quality motion graphics for a wide range of video, including sizzle reels, recap videos, branded content, and executive presentationsConcept new ways of interaction with graphics, illustration & art in video, collaborating with directorsAssist in selecting audio, video, colors, animation, etc for design when applicableEdit short-form content pieces (2-3 min)Animate infographics, icons, and data visuals, including charts & graphsCreate and animate designs, concepts, and sample layouts of both complex graphics and animationsDesign and animate info graphics, icons, and data visuals, including charts & graphsRead Less",https://glints.com/id/en/opportunities/jobs/motion-graphic-designer/61adc1d4-d102-431c-8619-8cd5ad816d7b?utm_referrer=explore&traceInfo=0fd597c8-3915-4eb0-8a02-a2517111a624,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/197bd387a7be7492c240ba14d6b4d927.png
Desain Grafis & Social Media Staff,PT. Dewata Telematika,Design,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for Desain Grafis & Social Media Staff at PT. Dewata TelematikaJob description:Membuat segala design yang dibutuhkan perusahaan termasuk untuk sosial media perusahaanMengikuti tren terbaru dalam desain grafisMengedit video photo yang berkaitan dengan kebutuhan perusahaanMengelola Akun Media social perusahaan.Membuat konten yang menarik, termasuk gambar, video, dan teks, sesuai dengan karakteristik dan kebutuhan masing-masing platform.Berinteraksi dengan pengikut dan audiens potensial melalui komentar, pesan pribadi, dan tanggapan aktif untuk membangun hubungan yang kuat.Mengembangkan konsep kreatif untuk campaign dan materi promosi lainnya.Membuat laporan performa media social berdasarkan metrik engagement, conversion, atau objektif lainnya.Menulis dan mengedit copy yang efektif untuk iklan, landing page, website, dan media sosial.Kualifikasi :Fresh graduate atau pengalaman di bidang Desain Grafis, Desain Komunikasi Visual, atau bidang terkait.Familiar dengan konten social media dan brandingPengalaman yang relevan dalam manajemen media sosial dan strategi kontenMahir mengoperasikan software desain grafis dan pengeditan video.Memiliki laptop pribadi yang mumpuni digunakan untuk mendesainMemiliki kreativitas dan kemampuan untuk menghasilkan ide konten yang inovatif dan menarik.Memiliki komunikasi yang baik untuk berinteraksi baik dengan audiens online dan tim internal.Memiliki portofolio desain yang relevan (boleh kirimkan portfolio saat melamar).Memahami komposisi, layout, typography desain yang idealMengikuti trend perkembangan desain visual terkiniMenguasai prinsip dasar copywriting untuk iklan dan konten digital.Memahami konsep AIDA (Attention, Interest, Desire, Action) dalam membuat copy.Read Less",https://glints.com/id/en/opportunities/jobs/desain-grafis-and-social-media-staff/9f501eb4-ca2f-4679-a17a-a98c1f60a117?utm_referrer=explore&traceInfo=0fd597c8-3915-4eb0-8a02-a2517111a624,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/caaf7f43712c6f784260bd0105679cfb.jpeg
